R-248,1319,0,360,0,0,0,0,0,0,0,0,293595,3299
R-244,1320,0,360,0,0,0,0,0,0,0,0,293684,3300
R-240,1322,0,360,0,0,0,0,0,0,0,0,293773,3301
R-237,1323,0,360,0,0,0,0,0,0,0,0,293861,3302
R-234,1324,0,360,0,0,0,0,0,0,0,0,293951,3303
R-232,1324,0,360,0,0,0,0,0,0,0,0,294040,3304
R-231,1324,0,360,0,0,0,0,0,0,0,0,294129,3305
R-230,1324,0,360,0,0,0,0,0,0,0,0,294217,3306
R-229,1324,0,360,0,0,0,0,0,0,0,0,294307,3307
R-229,1323,0,360,0,0,0,0,0,0,0,0,294396,3308
R-230,1322,0,360,0,0,0,0,0,0,0,0,294485,3309
R-231,1321,0,360,0,0,0,0,0,0,0,0,294573,3310
R-231,1320,0,360,0,0,0,0,0,0,0,0,294662,3311
R-230,1320,0,360,0,0,0,0,0,0,0,0,294751,3312
R-229,1320,0,360,0,0,0,0,0,0,0,0,294841,3313
R-228,1320,0,360,0,0,0,0,0,0,0,0,294929,3314
R-227,1320,0,360,0,0,0,0,0,0,0,0,295019,3315
R-226,1320,0,360,0,0,0,0,0,0,0,0,295107,3316
R-226,1320,0,360,0,0,0,0,0,0,0,0,295197,3317
R-226,1320,0,360,0,0,0,0,0,0,0,0,295285,3318
R-226,1320,0,360,0,0,0,0,0,0,0,0,295374,3319
R-226,1320,0,360,0,0,0,0,0,0,0,0,295463,3320
R-226,1320,0,360,0,0,0,0,0,0,0,0,295552,3321
R-225,1321,0,360,0,0,0,0,0,0,0,0,295642,3322
R-225,1321,0,360,0,0,0,0,0,0,0,0,295730,3323
R-225,1321,0,360,0,0,0,0,0,0,0,0,295819,3324
R-225,1321,0,360,0,0,0,0,0,0,0,0,295908,3325
R-226,1321,0,360,0,0,0,0,0,0,0,0,295997,3326
R-226,1321,0,360,0,0,0,0,0,0,0,0,296086,3327
R-226,1321,0,360,0,0,0,0,0,0,0,0,296175,3328
R-227,1321,0,360,0,0,0,0,0,0,0,0,296264,3329
R-228,1321,0,360,0,0,0,0,0,0,0,0,296353,3330
R-229,1321,0,360,0,0,0,0,0,0,0,0,296442,3331
R-230,1321,0,360,0,0,0,0,0,0,0,0,296531,3332
R-230,1321,-8,360,0,0,0,0,0,0,0,0,296620,3333
R-231,1321,0,360,0,0,0,0,0,0,0,0,296709,3334
R-232,1321,0,360,0,0,0,0,0,0,0,0,296798,3335
R-232,1321,0,360,0,0,0,0,0,0,0,0,296887,3336
R-232,1322,0,360,0,0,0,0,0,0,0,0,296976,3337
R-232,1322,0,360,0,0,0,0,0,0,0,0,297065,3338
R-233,1322,0,360,0,0,0,0,0,0,0,0,297154,3339
R-234,1322,0,360,0,0,0,0,0,0,0,0,297243,3340
R-235,1322,0,360,0,0,0,0,0,0,0,0,297332,3341
R-236,1322,0,360,0,0,0,0,0,0,0,0,297421,3342
R-238,1323,0,360,0,0,0,0,0,0,0,0,297510,3343
R-239,1324,0,360,0,0,0,0,0,0,0,0,297599,3344
R-239,1325,0,360,0,0,0,0,0,0,0,0,297688,3345
R-238,1326,0,360,0,0,0,0,0,0,0,0,297777,3346
R-238,1326,0,360,0,0,0,0,0,0,0,0,297866,3347
R-238,1326,0,360,0,0,0,0,0,0,0,0,297955,3348
R-238,1326,0,360,0,0,0,0,0,0,0,0,298044,3349
R-239,1326,0,360,0,0,0,0,0,0,0,0,298133,3350
R-239,1326,0,360,0,0,0,0,0,0,0,0,298222,3351
R-239,1325,0,360,0,0,0,0,0,0,0,0,298311,3352
R-239,1325,0,360,0,0,0,0,0,0,0,0,298400,3353
R-239,1325,0,360,0,0,0,0,0,0,0,0,298489,3354
R-239,1325,0,360,0,0,0,0,0,0,0,0,298578,3355
R-240,1326,0,360,0,0,0,0,0,0,0,0,298667,3356
R-241,1326,0,360,0,0,0,0,0,0,0,0,298756,3357
R-242,1326,0,360,0,0,0,0,0,0,0,0,298845,3358
R-243,1325,0,360,0,0,0,0,0,0,0,0,298934,3359
R-244,1324,0,360,0,0,0,0,0,0,0,0,299023,3360
R-246,1322,0,360,0,0,0,0,0,0,0,0,299112,3361
R-248,1319,0,360,0,0,0,0,0,0,0,0,299201,3362
R-249,1316,0,360,0,0,0,0,0,0,0,0,299290,3363
R-250,1313,0,360,0,0,0,0,0,0,0,0,299379,3364
R-251,1310,0,360,0,0,0,0,0,0,0,0,299468,3365
R-252,1308,0,360,0,0,0,0,0,0,0,0,299557,3366
R-253,1306,0,360,0,0,0,0,0,0,0,0,299646,3367
R-254,1305,0,360,0,0,0,0,0,0,0,0,299735,3368
R-254,1304,0,360,0,0,0,0,0,0,0,0,299824,3369
R-254,1304,0,360,0,0,0,0,0,0,0,0,299913,3370
R-254,1304,0,360,0,0,0,0,0,0,0,0,300002,3371
R-253,1304,0,360,0,0,0,0,0,0,0,0,300091,3372
R-252,1305,0,360,0,0,0,0,0,0,0,0,300180,3373
R-251,1306,0,360,0,0,0,0,0,0,0,0,300269,3374
R-249,1307,0,360,0,0,0,0,0,0,0,0,300358,3375
R-247,1309,0,360,0,0,0,0,0,0,0,0,300447,3376
R-245,1311,0,360,0,0,0,0,0,0,0,0,300536,3377
R-243,1312,0,360,0,0,0,0,0,0,0,0,300625,3378
R-241,1313,0,360,0,0,0,0,0,0,0,0,300714,3379
R-240,1314,0,360,0,0,0,0,0,0,0,0,300803,3380
